,review,name,link
10,"昭和の建築美を誇る明治安田生命ビルの地下、マイプラザB2Fの韓国料理屋さんです。
黒貴重のシックな内装の中で、プルコギ、スンドゥブ、チーズタッカルビなどの定番メニューがいただけます。
13:00～全面喫煙席となっています。

＝＝＝＝2019年2月　ランチ訪問＝＝＝＝

13:40。
13時以降全席喫煙、とのこと。
しかし店内のお客様はまばらなので、遠慮なく入店することにします。
カウンター席はないのか、奥の方の2人卓へご案内いただきました。

■牛プルコギ定食　　1150円
アイスコーヒーかアイスティーが付くとのことで、食前にアイスコーヒーをちょいす。

アイスコーヒーはすぐに来たので、一服させてもらいましょう。

「いふう」さんは、確か銀座のマロニエゲートにも入ってたと思います。
黒基調のシックな内装で、スタッフさんたちも白シャツ×黒ロングエプロンで統一感があります。
BGMはリアーナ、シーラなどかっこいい歌姫たち。

ボクが通された奥の2人卓は、どうやら14人キャパの個室らしく、ガラスドアの間仕切りがあります。
この他に、もう一箇所個室があるようで、男性3人グループが利用されていました。
メインフロアは4x10くらいのテーブルが並んでいるようです。

8分で提供。
鉄板の上でじゅ～じゅ～熱をもった、躍動感溢れる定食です！
脂分が飛び散って怖い、こわい。と思っていたら「エプロンどうぞ～」とのこと。
紙エプロンですが、こういう気遣いは嬉しいです。

牛肉は薄い細切れタイプ。
脂っこく濃い味で、ごはんが進んじゃう美味しいプルコギ。
オニオンスライスが鉄板全体に敷き詰められている他、パプリカと大量のねぎが載っています。

サラダは水菜入りの大根サラダに和風ドレッシング。
小鉢に辛さ控えめキムチとナムル。
汁物は、一風変わっていて、わかめスープの味つけですが、あおさ入りでした。

先日、二重橋ビルの焼肉マルゴでもプルコギをいただきましたが、味付けは当店の方が好みです。
かなり脂っこかったとは思うのですが、使っている油が良いのか、もたれる感じは全くありませんでした。

後客は男女ソロ、女性グループなど。
どうやら煙草を吸わない人をメインエリア、喫煙者を個室に案内してるなので、
全面喫煙とは言え、空間分煙になってるようです。
隣の「ちゃんと」と同じく「ちゃんと」グループだと思うのですが、確か7年ほど前に「ちゃんと」って倒産しませんでしたっけ。
現在、どういう経営母体があるんでしょうね。。。

ごちそうさまでした！また伺いますね～♪",,
11,"平日の12時半前に訪問です。
店内は7割くらいの埋まり具合です。

韓国料理屋さんにランチに来ると大体ユッケジャンをオーダーします。
この日もユッケジャンです。
1000円です。

辛めに出来たらお願いしますと伝えたところ、
提供時のお盆にはカプサイシンのソースとコチュジャンが乗っていました。

入れる前に一口。
うん、辛くない。そしてコクもない。
カプサイシンのソースとコチュジャンをいれて
味の調整です。笑
入れたらちょうど良い味に辛さもまぁまぁ。

でも具材がもやしが多め。
春雨が入ってるのはいいけど、
もやしばかりで少しだけ人参や玉ねぎがある程度。
ユッケジャンスープって感じじゃないよなぁ。

食後にコーヒーか紅茶が付くのはいいですね。

それにしても丸の内ってなかなか満足できるランチないなぁ。

ごちそうさまでした！",,
12,"東京ドームシティに用事があり、ピザが食べたかったのでこちらに入店しました！
イベントがあったため混んでおり、入店までの待ち時間が20分弱かかりました。

注文したのは、ピザラザーニャ1500円、しらすとトマトのペペロンチーノ1400円、生ビールです。

注文後は、スムーズに料理が出てきました。
ピザはもちもちしており、釜で焦げた生地の香りもほんのり香りとても美味しかった！
パスタはしらすとトマトの組み合わせがバッチリで味付けも塩分も強くなく、麺の茹で加減もよくてとても美味しくいただきました。

薄暗くなる時間帯で外のイルミネーションと店内の灯りがキラキラしていてとてもいい雰囲気で食事ができました。

一つ気になったのが、入口で待っているお客さんがいたこともあってか？店員さんの男性がテーブルから食器を下げるとき急ぎ気味でした。そして、お皿に乗ったフォークをさっと手に取ったため、私のコートの上にフォークについてた物が垂れそうになりました。コートが汚れなくて良かった(^^;;

ピザもパスタもとっても美味しかったので、また行っても良いかなと思いました！
お値段は少し高めなので次回はランチにでも行ってみたいですね。",,
13,"平日の昼飲みで優雅にできるってことで連れの紹介でこちらのお店に。
ミーツポートといういわゆる商業施設に入っているレストランなのでそこまで期待していなかったのですが、これが結構良い。
店内は広々としていて、予約せずとも余裕な入店でしたが、予約しておいたおかげで一番奥の良い感じの席に案内されたし、接客もかなりしっかりとした感じで好感が持てます。
しかも平日のランチタイムだったのに、ディナーメニューてできますか？と聞くと、仕込みが終わってるものだったら大丈夫ですと、かなり柔軟な対応をしてくれました！神！笑

新鮮な魚を朝から築地市場で仕入れてくるらしく、ディナーメニューでは本日の海鮮メニューというものがあり、いやー、本当はアクアパッツァとか頼みたかったんだけど、連れが飲んじゃうと食べられないタイプなので、ここはカンパチのカルパッチョのみで我慢泣
でもあとタコとセロリのマリネもちゃっかり。笑
連れが先に頼んだ生ハムの盛り合わせも。
ワインは私の押しで白でシャルドネ、樽香きいたやつ。笑

生ハムの盛り合わせはかなりボリュームあって良いですね～！
しかし生ハムてしょっぱすぎて私あんまり好きじゃないんだよな実際笑

タコとセロリのマリネは値段にそぐわずかなりしっかり量も入って良きですね～。タコ美味しい。
セロリもう少ししっかり入ってくれても良かったかも笑

カンパチカルパッチョも、見くびっていたのを誤らなくてはいけないくらいの！？笑
かなりオシャレでしっかりしたものがでてきました笑
彩りも豊で味もしっかりと美味しい。

これはピザも期待できたかもしれないんだけど、ピザ頼むと他のもの食べられないくらい大きいのがくるんだよ、という連れの一言で、結局食べずに終わっちゃったけど、ピザも食べたかったなぁん。笑

機会があれば夜も伺ってみたい！良い感じのお店でした☆",,
14,"休日に東京ドームのミーツポートにあるレストラン、TOKYO MERCATOさんを訪問してきました。

ガラス張りの外観からは広々とした店内で、子連れ、デート、女子会など幅広いシーンで使いやすいカジュアルな空間！

13時頃4人で訪問しテーブル席に案内してもらいました。

今回オーダーしたのは、

・サルモーネ　税込1400円
サーモン、モッツァレラ、クリームチーズの爽やかなピザ

・マルゲリータ　税込1200円
トマトソース、モッツァレラ、バジリコの定番ピザ

・お子様ムートソースペンネ 税込800円

合計税込3400円。

サラダには、玉ねぎすりおろしのドレッシングがかかっていました。
子供にはちょっと辛いのが残念…


石窯で焼いたサルモーネは、控えめな塩味で子供がバクバク食べてました。笑

マルゲリータはトマトの素材が活きていて美味しいです。

店内は席数もかなり多いのでスムーズに入れるのも嬉しいポイント^_^

ご馳走様でした。",,
15,"平日の夜デートで利用させていただきました。
窓側の席を用意してくださり、簡易的な個室感があってリラックスして食事を楽しめました。
最初に自慢のドレッシングを使ったサラダを注文。
このドレッシングが美味しくて、前菜でありながら主役級に美味しかったです。いつもは安定のシーザーサラダを頼むのですが、このお店では例外です(^^)
注文したメニュー
カリブサラダ（自慢のドレッシング）
フレッシュモッツァレラチーズ（本日のチーズ）
カマンベールチーズのフライ
ステーキ150〜200g
明太子スパゲティLサイズ
ティラミス

お腹いっぱいです！
ごちそうさまでした(^-^)",,
16,"立川マンスリーのレビューになります。
随分前に夜訪問して以来ひさしぶりの訪問になります。12時を過ぎそうだったので、人気店を外してこちらに訪問しました。ランチタイムは2階席を利用しています。

店頭に週替わりグラタンはソーセージとアスパラのグラタンと記載がありましたので、週替わりグラタン950円にしました。サラダとドリンクがつきます。ドリンクは後から知りましたがグラスワインや生ビールも選べるようでしたが、シチリアレモンウォーターにしました。

今回の5点満点の応援ポイントは
独創性：3.2
地元率：4.0
ビジュアル：3.5
です。

フロアの女性がのんびりしているのもあって、オーダーや会計に時間がかかるし、料理提供が遅いのでランチタイムの回転が悪く、結果、店内は混雑しています。OLグループも多く狭い店内はあっという間に満席になっていました。

オーダーして5分くらいでサラダとドリンクが提供され、オーダーしてから25分くらいでグラタンが提供されました。まあ時間が掛かるのは分かっていましたが、味の方もぼんやりした味付けで、うーん、でした。",,
17,"今日は、イタリアンのお店『iL CHIANTI 立川店』さんにお邪魔いたしましたのでご紹介したいと思います。

会社周りのお店に行くことが多かったのですが、最近は他の地域へ行くことも多々出てきました。

今回は立川駅の昼ごはんをいただくために、
立川駅周辺のお店をチェックした時にふと目についた、iL CHIANTI 立川店さんを訪れてみました。

肌寒いが見上げると雲一つない青空で自然と気分もあがってくる日。
外回り営業の時に、普段はあまり考えない日々の営業成績の事を少し考えながら、
少しメニューを眺め、今回は、ギリシャのスパゲッティをいただきました。

しばらく待っていると、、注文した料理「ギリシャのスパゲッティ」が到着しました。

見た目もそうですが、こうして目の前に料理を置かれると、美味そうな香りを満喫することができ、
自然と口から唾液が分泌されてきてしまいます。
我慢する事もないので早速食べてみると、想像通りとても美味しいです。
口の中に一口運び、素材の味と食感を楽しみつつ、空腹もどんどん満たされていきます。
あっという間に完食し、余韻に浸ろうとも考えましたが次の予定があるので退店しました。

体力を使う仕事なので、ごはんを抜かないように普段から気をつけて生活しようと心がけていますが、
今回いただいたギリシャのスパゲッティは、とてもおいしい昼のごはんで満足しました。
同僚や、取引先のお客さんにも、伝えてみようと思いました。

ごちそうさまでした！",,
18,"------------------------------------------------------------------

＜２０１6年4月 訪問＞

再訪です（写真追加）

今回は『生中 スーパードライ(480円)』で乾杯ｗ

そのお供に安定の『朝〆地鶏レバー刺（580円）』をお願いしました♪もちろん美味です～◎

今回は『ささみ（180円）』を最初から食べ比べで、全味注文ｗ文句なし美味しい！

新発見の『上なんこつ（180円）』がコリコリ感が素晴らしく、次回からの定番メニュー入りですｗ

大満足でしたぁ！

ごちそうさまでした♪

評価4.0へ↑

--------------------------------------------------------------------

＜２０１５年6月 初訪問＞

今日は足立区の北千住駅に出没☆★☆

北千住駅西口　徒歩2分！

こちらには美味しい「レバ刺し」が食べたくなり、久々に訪問です。

悲しいことに豚のレバ刺しはもう食べれませんが、こちらには地鶏のレバ刺しがあります！それを求めてなのです♪

店内は少し狭めですが、照明も暗めに落としてあり、雰囲気は悪くはありません。

ビールもエクストラコールドビール（580円）があるので、暑い日にはぴったりです◎

たくさんお願いした中で、特に印象に残っているのは、

・地鶏朝〆レバ刺し（580円）→レバー特有の臭みもなく、新鮮さがわかります！これを求めに来たかいがありました◎

・比内＆大山串盛り 5本（880円）→串焼きの焼き加減もちょうど良く◎さすが、鶏にこだわっているだけある♪

・雑賀の煮込み（450円）→かなり煮込まれており、トロットロ！ビールに合います♪

その他たくさん注文しましたが、どれもビールが止まらなくなるものばかりで、大満足でした◎

スタッフの方もしっかりしていて、若い男の子も愛想が良く、気分よく食事ができました！

☆★☆もちたろうのおすすめ☆★☆
●比内＆大山串盛り 5本（880円）
5点盛りの中の『ささみ』ですが、串を持った瞬間、プルっとした感覚があったので、
???と思ったのですが、その理由は中身がレアだったからでした◎
あまりに柔らかく、そして臭みもなく美味しく、追加しちゃいました♪
→ささみ（わさび） (150円)
レア加減◎大満足でした！

ごちそうさまでした☆★☆",,
19,"２件に、行こうとしたお店に行くと
どー見ても閉店と言うか、撤退中。
やむなくこちらに‥。
結果的には、期待していなかったけど
とてもいいお店でした♪

・生レモンサワー 400円
・蓮根はさみ揚げ 380円
・鳥わさ 280円
肉厚にスライスされていて、
肉の弾力が感じられて、
美味しいです。
・鳥ささみ一夜干し 380円
ほんのり燻製の香りがして、
おつまみに最高です。
・特性煮込み 450円
ヘビー級の煮込みです。
・激辛煮込み 550円
・担々麺 800円
・ねぎま 160円
・ 比内地鶏もも 350円
塩加減が最高です。
皮がパリッとしていてとても美味しいです
↑
レシートがあると便利ー( *´艸｀)

こちらのお店のお姉さんが
とにかく葛城ユキさんのような声の方で
♪ボヘミア～ン♪
と一節歌ってほしい
と思う様な方でした。
しかも一人でフロワーを
切り盛りしていますが、無駄がない動きで
お料理の説明も丁寧だし
とても好感がもてます。

余談ですが、
トイレが金貼りで、
運がつきそうです。

ごちそうさまでした♪",,
20,"外食が憚られる昨今の世相、ご多分に漏れず外食を控えており、新規レビューを書くことも難しくなりました。折角なのでこの機会に、ハードディスクに溜まっている過去の食事記録や写真を掘り起こし、以下に記します。


学生時代の友人と利用。北千住駅西口の飲み屋横丁には数多くのお店が並んでいるのですが、美味しそうな匂いで真っ先に私たちの鼻孔を擽ったのがこちらのお店。やや早い平日の17時40分から、焼鳥を中心とした料理とお酒をのんびり楽しみました。私たちが注文したものは以下の通りです。

・比内地鶏
「もも」-350円-
コクがあって歯応えが良く、肉汁がたっぷり含まれていました。
「ふりそで」-300円-
脂身はあまり感じられず、あっさりした上品な味わい。
「みさき」-300円-
脂肪が多めで濃厚な味わい。塩との相性が抜群でした。
・大山鶏
「ぼんじり」-150円-
脂の甘みが塩によって引き立ち、口中で溶けるような食感です。
「砂肝」-150円-
さっくりと噛み切ることができ、コリコリした食感が好みのタイプでした。
「ささみ（わさび）」-150円-
あっさりした肉質ながら、旨みがわさびで際立ち美味しいです。
「かわ」-150円-
パリッと焼かれており、旨みを上手に閉じ込めています。
・「椎茸焼き」-200円-
椎茸の風味が濃厚に感じられてとても美味しいです。
・「なす焼き」-250円-
あっさりした味付けで、淡い茄子の風味も良いですね。
・「比内地鶏刺身（3点刺し）」-1200円-
わさびで頂く3点刺しは、いずれも臭みがなく食べやすいです。
・「ポテトサラダ」-380円-
・「飲料（生ビール、山崎ハイボール×4）」

調子良くお酒のグラスを重ねた楽しい会食でしたが、最近は気軽にお酒を楽しむことも叶いにくくなってしまいました。飲食業界も厳しい状況ですが、作る人も食べる人も、心配事を抱えずに食事を楽しめる世の中に1日も早くなりますように。",,
